"Plot Title: E5"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10919530, SEN S/N: 10919530)","Intensity, Lux (LGR S/N: 10919530, SEN S/N: 10919530)","Coupler Attached (LGR S/N: 10919530, SEN S/N: 10919530)","Host Connected (LGR S/N: 10919530, SEN S/N: 10919530)","Coupler Detached (LGR S/N: 10919530, SEN S/N: 10919530)","End Of File (LGR S/N: 10919530, SEN S/N: 10919530)"
151,06/10/18 02:00:00 PM,29.152,1550.0,,,,
152,06/10/18 03:00:00 PM,29.652,1162.5,,,,
153,06/10/18 04:00:00 PM,30.154,688.9,,,,
154,06/10/18 05:00:00 PM,30.356,247.6,,,,
155,06/10/18 06:00:00 PM,30.558,387.5,,,,
156,06/10/18 07:00:00 PM,30.862,86.1,,,,
157,06/10/18 08:00:00 PM,30.659,462.9,,,,
158,06/10/18 09:00:00 PM,30.154,0.0,,,,
159,06/10/18 10:00:00 PM,29.652,0.0,,,,
160,06/10/18 11:00:00 PM,29.152,0.0,,,,
161,06/11/18 12:00:00 AM,28.754,0.0,,,,
162,06/11/18 01:00:00 AM,28.258,0.0,,,,
163,06/11/18 02:00:00 AM,27.862,0.0,,,,
164,06/11/18 03:00:00 AM,27.468,0.0,,,,
165,06/11/18 04:00:00 AM,27.075,0.0,,,,
166,06/11/18 05:00:00 AM,26.781,0.0,,,,
167,06/11/18 06:00:00 AM,26.488,0.0,,,,
168,06/11/18 07:00:00 AM,26.195,409.0,,,,
169,06/11/18 08:00:00 AM,26.195,990.3,,,,
170,06/11/18 09:00:00 AM,27.173,3444.5,,,,
171,06/11/18 10:00:00 AM,26.977,258.3,,,,
172,06/11/18 11:00:00 AM,27.272,344.4,,,,
173,06/11/18 12:00:00 PM,27.567,301.4,,,,
174,06/11/18 01:00:00 PM,28.159,645.8,,,,
175,06/11/18 02:00:00 PM,28.853,1001.0,,,,
176,06/11/18 03:00:00 PM,29.452,914.9,,,,
177,06/11/18 04:00:00 PM,30.054,1184.0,,,,
178,06/11/18 05:00:00 PM,30.457,785.8,,,,
179,06/11/18 06:00:00 PM,30.760,441.3,,,,
180,06/11/18 07:00:00 PM,30.862,75.3,,,,
181,06/11/18 08:00:00 PM,30.862,484.4,,,,
182,06/11/18 09:00:00 PM,30.255,0.0,,,,
183,06/11/18 10:00:00 PM,29.752,0.0,,,,
184,06/11/18 11:00:00 PM,29.352,0.0,,,,
185,06/12/18 12:00:00 AM,28.853,0.0,,,,
186,06/12/18 01:00:00 AM,28.357,0.0,,,,
187,06/12/18 02:00:00 AM,27.961,0.0,,,,
188,06/12/18 03:00:00 AM,27.567,0.0,,,,
189,06/12/18 04:00:00 AM,27.173,0.0,,,,
190,06/12/18 05:00:00 AM,26.683,0.0,,,,
191,06/12/18 06:00:00 AM,26.292,0.0,,,,
192,06/12/18 07:00:00 AM,26.097,279.9,,,,
193,06/12/18 08:00:00 AM,26.195,1313.2,,,,
194,06/12/18 09:00:00 AM,26.097,236.8,,,,
195,06/12/18 10:00:00 AM,26.292,430.6,,,,
196,06/12/18 11:00:00 AM,26.683,462.9,,,,
197,06/12/18 12:00:00 PM,27.173,193.8,,,,
198,06/12/18 01:00:00 PM,27.272,204.5,,,,
199,06/12/18 02:00:00 PM,27.370,688.9,,,,
200,06/12/18 03:00:00 PM,27.764,495.1,,,,
201,06/12/18 04:00:00 PM,27.961,452.1,,,,
202,06/12/18 05:00:00 PM,28.357,1141.0,,,,
203,06/12/18 06:00:00 PM,28.754,398.3,,,,
204,06/12/18 07:00:00 PM,28.953,107.6,,,,
205,06/12/18 08:00:00 PM,28.953,570.5,,,,
206,06/12/18 09:00:00 PM,28.655,0.0,,,,
207,06/12/18 10:00:00 PM,28.258,0.0,,,,
208,06/12/18 11:00:00 PM,27.961,0.0,,,,
209,06/13/18 12:00:00 AM,27.665,0.0,,,,
210,06/13/18 01:00:00 AM,27.370,0.0,,,,
211,06/13/18 02:00:00 AM,27.075,0.0,,,,
212,06/13/18 03:00:00 AM,26.879,0.0,,,,
213,06/13/18 04:00:00 AM,26.585,0.0,,,,
214,06/13/18 05:00:00 AM,26.390,0.0,,,,
215,06/13/18 06:00:00 AM,26.097,0.0,,,,
216,06/13/18 07:00:00 AM,26.000,441.3,,,,
217,06/13/18 08:00:00 AM,25.902,107.6,,,,
218,06/13/18 09:00:00 AM,26.000,215.3,,,,
219,06/13/18 10:00:00 AM,26.390,398.3,,,,
220,06/13/18 11:00:00 AM,26.977,462.9,,,,
221,06/13/18 12:00:00 PM,27.468,462.9,,,,
222,06/13/18 01:00:00 PM,28.159,796.5,,,,
223,06/13/18 02:00:00 PM,28.953,1345.5,,,,
224,06/13/18 03:00:00 PM,29.652,1173.3,,,,
225,06/13/18 04:00:00 PM,30.356,1463.9,,,,
226,06/13/18 05:00:00 PM,30.862,1377.8,,,,
227,06/13/18 06:00:00 PM,31.268,807.3,,,,
228,06/13/18 07:00:00 PM,31.574,96.9,,,,
229,06/13/18 08:00:00 PM,31.268,462.9,,,,
230,06/13/18 09:00:00 PM,30.659,0.0,,,,
231,06/13/18 10:00:00 PM,30.054,0.0,,,,
232,06/13/18 11:00:00 PM,29.652,0.0,,,,
233,06/14/18 12:00:00 AM,29.053,0.0,,,,
234,06/14/18 01:00:00 AM,28.555,0.0,,,,
235,06/14/18 02:00:00 AM,28.159,0.0,,,,
236,06/14/18 03:00:00 AM,27.665,0.0,,,,
237,06/14/18 04:00:00 AM,27.272,0.0,,,,
238,06/14/18 05:00:00 AM,26.879,0.0,,,,
239,06/14/18 06:00:00 AM,26.390,0.0,,,,
240,06/14/18 07:00:00 AM,26.195,398.3,,,,
241,06/14/18 08:00:00 AM,26.488,1377.8,,,,
242,06/14/18 09:00:00 AM,26.585,269.1,,,,
243,06/14/18 10:00:00 AM,27.173,387.5,,,,
244,06/14/18 11:00:00 AM,27.764,527.4,,,,
245,06/14/18 12:00:00 PM,28.456,581.3,,,,
246,06/14/18 01:00:00 PM,29.152,602.8,,,,
247,06/14/18 02:00:00 PM,31.268,2669.5,,,,
248,06/14/18 03:00:00 PM,33.014,2927.8,,,,
249,06/14/18 04:00:00 PM,34.058,3272.2,,,,
250,06/14/18 05:00:00 PM,34.903,3616.7,,,,
251,06/14/18 06:00:00 PM,35.222,2497.2,,,,
252,06/14/18 07:00:00 PM,35.009,699.7,,,,
253,06/14/18 08:00:00 PM,34.374,86.1,,,,
254,06/14/18 09:00:00 PM,33.743,0.0,,,,
255,06/14/18 10:00:00 PM,33.118,0.0,,,,
256,06/14/18 11:00:00 PM,32.497,0.0,,,,
257,06/15/18 12:00:00 AM,31.983,0.0,,,,
258,06/15/18 01:00:00 AM,31.472,0.0,,,,
259,06/15/18 02:00:00 AM,30.963,0.0,,,,
260,06/15/18 03:00:00 AM,30.457,0.0,,,,
261,06/15/18 04:00:00 AM,30.054,0.0,,,,
262,06/15/18 05:00:00 AM,29.552,0.0,,,,
263,06/15/18 06:00:00 AM,29.152,0.0,,,,
264,06/15/18 07:00:00 AM,28.754,86.1,,,,
265,06/15/18 08:00:00 AM,28.456,301.4,,,,
266,06/15/18 09:00:00 AM,28.853,828.8,,,,
267,06/15/18 10:00:00 AM,29.053,1173.3,,,,
268,06/15/18 11:00:00 AM,29.652,1377.8,,,,
269,06/15/18 12:00:00 PM,30.356,1550.0,,,,
270,06/15/18 01:00:00 PM,31.064,1894.5,,,,
271,06/15/18 02:00:00 PM,31.778,2238.9,,,,
272,06/15/18 03:00:00 PM,32.600,3100.0,,,,
273,06/15/18 04:00:00 PM,33.222,3100.0,,,,
274,06/15/18 05:00:00 PM,33.639,3100.0,,,,
275,06/15/18 06:00:00 PM,33.953,2325.0,,,,
276,06/15/18 07:00:00 PM,33.743,678.1,,,,
277,06/15/18 08:00:00 PM,33.014,75.3,,,,
278,06/15/18 09:00:00 PM,32.291,0.0,,,,
279,06/15/18 10:00:00 PM,31.472,0.0,,,,
280,06/15/18 11:00:00 PM,30.659,0.0,,,,
281,06/16/18 12:00:00 AM,29.953,0.0,,,,
282,06/16/18 01:00:00 AM,29.352,0.0,,,,
283,06/16/18 02:00:00 AM,28.754,0.0,,,,
284,06/16/18 03:00:00 AM,28.258,0.0,,,,
285,06/16/18 04:00:00 AM,27.764,0.0,,,,
286,06/16/18 05:00:00 AM,27.272,0.0,,,,
287,06/16/18 06:00:00 AM,26.879,0.0,,,,
288,06/16/18 07:00:00 AM,26.683,344.4,,,,
289,06/16/18 08:00:00 AM,26.879,1463.9,,,,
290,06/16/18 09:00:00 AM,27.862,3100.0,,,,
291,06/16/18 10:00:00 AM,28.159,1334.7,,,,
292,06/16/18 11:00:00 AM,28.754,1356.3,,,,
293,06/16/18 11:41:28 AM,,,Logged,,,
294,06/16/18 11:41:39 AM,,,,Logged,,
295,06/16/18 11:42:16 AM,,,,Logged,,
296,06/16/18 11:42:26 AM,,,,,Logged,
297,06/16/18 12:00:00 PM,29.652,462.9,,,,
298,06/16/18 01:00:00 PM,30.356,527.4,,,,
299,06/16/18 02:00:00 PM,31.268,753.5,,,,
300,06/16/18 03:00:00 PM,32.086,452.1,,,,
301,06/16/18 04:00:00 PM,32.704,1001.0,,,,
302,06/16/18 05:00:00 PM,33.222,258.3,,,,
303,06/16/18 06:00:00 PM,33.430,1216.3,,,,
304,06/16/18 07:00:00 PM,33.430,1313.2,,,,
305,06/16/18 08:00:00 PM,32.807,258.3,,,,
306,06/16/18 09:00:00 PM,32.086,0.0,,,,
307,06/16/18 10:00:00 PM,31.472,0.0,,,,
308,06/16/18 11:00:00 PM,30.862,0.0,,,,
309,06/17/18 12:00:00 AM,30.255,0.0,,,,
310,06/17/18 01:00:00 AM,29.652,0.0,,,,
311,06/17/18 02:00:00 AM,29.152,0.0,,,,
312,06/17/18 03:00:00 AM,28.655,0.0,,,,
313,06/17/18 04:00:00 AM,28.258,0.0,,,,
314,06/17/18 05:00:00 AM,27.862,0.0,,,,
315,06/17/18 06:00:00 AM,27.370,0.0,,,,
316,06/17/18 07:00:00 AM,27.075,355.2,,,,
317,06/17/18 08:00:00 AM,27.075,1463.9,,,,
318,06/17/18 09:00:00 AM,28.258,3100.0,,,,
319,06/17/18 10:00:00 AM,29.853,5511.1,,,,
320,06/17/18 11:00:00 AM,29.853,1636.1,,,,
321,06/17/18 12:00:00 PM,30.255,452.1,,,,
322,06/17/18 01:00:00 PM,30.963,839.6,,,,
323,06/17/18 02:00:00 PM,31.370,1194.8,,,,
324,06/17/18 03:00:00 PM,32.188,3100.0,,,,
325,06/17/18 04:00:00 PM,32.497,4822.3,,,,
326,06/17/18 05:00:00 PM,32.911,3272.2,,,,
327,06/17/18 06:00:00 PM,33.014,3272.2,,,,
328,06/17/18 07:00:00 PM,32.807,4994.5,,,,
329,06/17/18 08:00:00 PM,32.086,161.5,,,,
330,06/17/18 09:00:00 PM,31.472,0.0,,,,
331,06/17/18 10:00:00 PM,30.963,0.0,,,,
332,06/17/18 11:00:00 PM,30.356,0.0,,,,
333,06/18/18 12:00:00 AM,29.953,0.0,,,,
334,06/18/18 01:00:00 AM,29.452,0.0,,,,
335,06/18/18 02:00:00 AM,28.953,0.0,,,,
336,06/18/18 03:00:00 AM,28.655,0.0,,,,
337,06/18/18 04:00:00 AM,28.258,0.0,,,,
338,06/18/18 05:00:00 AM,27.961,0.0,,,,
339,06/18/18 06:00:00 AM,27.665,0.0,,,,
340,06/18/18 07:00:00 AM,27.468,290.6,,,,
341,06/18/18 08:00:00 AM,27.567,871.9,,,,
342,06/18/18 09:00:00 AM,28.754,3100.0,,,,
343,06/18/18 10:00:00 AM,28.754,904.2,,,,
344,06/18/18 11:00:00 AM,29.452,1722.2,,,,
345,06/18/18 12:00:00 PM,29.652,1044.1,,,,
346,06/18/18 01:00:00 PM,30.154,710.4,,,,
347,06/18/18 02:00:00 PM,30.862,2755.6,,,,
348,06/18/18 03:00:00 PM,31.472,2755.6,,,,
349,06/18/18 04:00:00 PM,32.188,731.9,,,,
350,06/18/18 05:00:00 PM,32.600,3616.7,,,,
351,06/18/18 06:00:00 PM,32.911,3788.9,,,,
352,06/18/18 07:00:00 PM,32.600,1248.6,,,,
353,06/18/18 08:00:00 PM,31.880,107.6,,,,
354,06/18/18 09:00:00 PM,31.268,0.0,,,,
355,06/18/18 10:00:00 PM,30.659,0.0,,,,
356,06/18/18 11:00:00 PM,29.953,0.0,,,,
357,06/19/18 12:00:00 AM,29.252,0.0,,,,
358,06/19/18 01:00:00 AM,28.655,0.0,,,,
359,06/19/18 02:00:00 AM,28.060,0.0,,,,
360,06/19/18 03:00:00 AM,27.665,0.0,,,,
361,06/19/18 04:00:00 AM,27.272,0.0,,,,
362,06/19/18 05:00:00 AM,26.977,0.0,,,,
363,06/19/18 06:00:00 AM,26.585,0.0,,,,
364,06/19/18 07:00:00 AM,26.390,64.6,,,,
365,06/19/18 08:00:00 AM,26.292,172.2,,,,
366,06/19/18 09:00:00 AM,26.195,215.3,,,,
367,06/19/18 10:00:00 AM,26.488,710.4,,,,
368,06/19/18 11:00:00 AM,26.781,495.1,,,,
369,06/19/18 11:10:10 AM,,,Logged,,,
370,06/19/18 11:10:18 AM,,,,Logged,,
371,06/19/18 11:11:27 AM,,,,,Logged,
372,06/19/18 12:00:00 PM,27.567,8611.2,,,,
373,06/19/18 01:00:00 PM,28.853,10677.8,,,,
374,06/19/18 02:00:00 PM,29.152,13089.0,,,,
375,06/19/18 03:00:00 PM,31.064,15155.7,,,,
376,06/19/18 04:00:00 PM,30.054,33066.9,,,,
377,06/19/18 05:00:00 PM,31.268,7577.8,,,,
378,06/19/18 06:00:00 PM,30.862,4133.4,,,,
379,06/19/18 07:00:00 PM,29.352,990.3,,,,
380,06/19/18 08:00:00 PM,29.053,193.8,,,,
381,06/19/18 09:00:00 PM,28.754,0.0,,,,
382,06/19/18 10:00:00 PM,28.456,0.0,,,,
383,06/19/18 11:00:00 PM,28.159,0.0,,,,
384,06/20/18 12:00:00 AM,27.961,0.0,,,,
385,06/20/18 01:00:00 AM,27.764,0.0,,,,
386,06/20/18 02:00:00 AM,27.567,0.0,,,,
387,06/20/18 03:00:00 AM,27.272,0.0,,,,
388,06/20/18 04:00:00 AM,27.075,0.0,,,,
389,06/20/18 05:00:00 AM,26.781,0.0,,,,
390,06/20/18 06:00:00 AM,26.585,0.0,,,,
391,06/20/18 07:00:00 AM,26.390,118.4,,,,
392,06/20/18 08:00:00 AM,26.390,1722.2,,,,
393,06/20/18 09:00:00 AM,26.488,1463.9,,,,
394,06/20/18 10:00:00 AM,26.683,1313.2,,,,
395,06/20/18 11:00:00 AM,27.075,2755.6,,,,
396,06/20/18 12:00:00 PM,27.862,1377.8,,,,
397,06/20/18 01:00:00 PM,28.555,4994.5,,,,
398,06/20/18 02:00:00 PM,29.352,3444.5,,,,
399,06/20/18 03:00:00 PM,29.953,12400.1,,,,
400,06/20/18 04:00:00 PM,30.457,2411.1,,,,
401,06/20/18 05:00:00 PM,30.963,4305.6,,,,
402,06/20/18 06:00:00 PM,31.268,914.9,,,,
403,06/20/18 07:00:00 PM,31.268,53.8,,,,
404,06/20/18 08:00:00 PM,30.255,258.3,,,,
405,06/20/18 09:00:00 PM,29.853,0.0,,,,
406,06/20/18 10:00:00 PM,29.452,0.0,,,,
407,06/20/18 11:00:00 PM,29.053,0.0,,,,
408,06/21/18 12:00:00 AM,28.655,0.0,,,,
409,06/21/18 01:00:00 AM,28.258,0.0,,,,
410,06/21/18 02:00:00 AM,27.862,0.0,,,,
411,06/21/18 03:00:00 AM,27.567,0.0,,,,
412,06/21/18 04:00:00 AM,27.272,0.0,,,,
413,06/21/18 05:00:00 AM,26.977,0.0,,,,
414,06/21/18 06:00:00 AM,26.683,0.0,,,,
415,06/21/18 07:00:00 AM,26.390,139.9,,,,
416,06/21/18 08:00:00 AM,26.390,279.9,,,,
417,06/21/18 09:00:00 AM,26.683,839.6,,,,
418,06/21/18 10:00:00 AM,27.272,958.0,,,,
419,06/21/18 11:00:00 AM,28.060,2325.0,,,,
420,06/21/18 12:00:00 PM,28.953,4305.6,,,,
421,06/21/18 01:00:00 PM,29.752,15155.7,,,,
422,06/21/18 02:00:00 PM,30.558,4994.5,,,,
423,06/21/18 03:00:00 PM,31.268,5338.9,,,,
424,06/21/18 04:00:00 PM,31.778,9300.1,,,,
425,06/21/18 05:00:00 PM,32.086,2927.8,,,,
426,06/21/18 06:00:00 PM,32.291,947.2,,,,
427,06/21/18 07:00:00 PM,32.394,344.4,,,,
428,06/21/18 08:00:00 PM,31.983,75.3,,,,
429,06/21/18 09:00:00 PM,31.370,0.0,,,,
430,06/21/18 10:00:00 PM,30.963,0.0,,,,
431,06/21/18 11:00:00 PM,30.558,0.0,,,,
432,06/22/18 12:00:00 AM,30.255,0.0,,,,
433,06/22/18 01:00:00 AM,29.853,0.0,,,,
434,06/22/18 02:00:00 AM,29.452,0.0,,,,
435,06/22/18 03:00:00 AM,29.152,0.0,,,,
436,06/22/18 04:00:00 AM,28.953,0.0,,,,
437,06/22/18 05:00:00 AM,28.655,0.0,,,,
438,06/22/18 06:00:00 AM,28.357,0.0,,,,
439,06/22/18 07:00:00 AM,28.159,86.1,,,,
440,06/22/18 08:00:00 AM,28.060,419.8,,,,
441,06/22/18 09:00:00 AM,28.258,247.6,,,,
442,06/22/18 10:00:00 AM,27.862,75.3,,,,
443,06/22/18 11:00:00 AM,27.764,1377.8,,,,
444,06/22/18 12:00:00 PM,27.764,505.9,,,,
445,06/22/18 01:00:00 PM,27.764,1377.8,,,,
446,06/22/18 02:00:00 PM,28.258,5166.7,,,,
447,06/22/18 03:00:00 PM,28.456,1302.4,,,,
448,06/22/18 04:00:00 PM,29.152,5511.1,,,,
449,06/22/18 05:00:00 PM,29.652,2755.6,,,,
450,06/22/18 06:00:00 PM,30.054,1248.6,,,,
451,06/22/18 07:00:00 PM,30.255,355.2,,,,
452,06/22/18 08:00:00 PM,30.054,64.6,,,,
453,06/22/18 09:00:00 PM,29.652,0.0,,,,
454,06/22/18 10:00:00 PM,29.352,0.0,,,,
455,06/22/18 11:00:00 PM,29.152,0.0,,,,
456,06/23/18 12:00:00 AM,28.853,0.0,,,,
457,06/23/18 01:00:00 AM,28.555,0.0,,,,
458,06/23/18 02:00:00 AM,28.060,0.0,,,,
459,06/23/18 03:00:00 AM,27.272,0.0,,,,
460,06/23/18 04:00:00 AM,26.683,0.0,,,,
461,06/23/18 05:00:00 AM,26.390,0.0,,,,
462,06/23/18 06:00:00 AM,26.097,0.0,,,,
463,06/23/18 07:00:00 AM,25.902,0.0,,,,
464,06/23/18 08:00:00 AM,25.610,301.4,,,,
